linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
77;;;endereco;Rua Dias Ferreira, 175, Leblon, Rio de Janeiro - RJ, 22431-050, Brasil;Rua Dias Ferreira 175 Rio de Janeiro RJ 22431050 Brazil;Rio de Janeiro;RJ;22431050;-22.98445;-43.22779;-22.98445;-43.22779;Leblon;;
78;;;endereco;Rua Dias Ferreira, 189, Leblon, Rio de Janeiro - RJ, 22431-050, Brasil;Rua Dias Ferreira 189 Rio de Janeiro RJ 22431050 Brazil;Rio de Janeiro;RJ;22431050;-22.98441;-43.22776;-22.98441;-43.22776;Leblon;;
79;;;endereco;Rua Dias Ferreira, 242, Leblon, Rio de Janeiro - RJ, 22431-050, Brasil;Rua Dias Ferreira 242 Rio de Janeiro RJ 22431050 Brazil;Rio de Janeiro;RJ;22431050;-22.98426;-43.22725;-22.98426;-43.22725;Leblon;;
80;;;endereco;Ritz Turismo, Rua Sergipe, 410, Consolação, São Paulo - SP, 01243-001, Brasil;Rua Sergipe 410 Sao Paulo SP 01243001 Brazil;São Paulo;SP;01243001;-23.54785;-46.65753;-23.54785;-46.65753;Consolação;;
81;;;endereco;Rua Djalma Ulrich, 4, Copacabana, Rio de Janeiro - RJ, 22071-020, Brasil;Rua Djalma Ulrich 4 Rio de Janeiro RJ 22071020 Brazil;Rio de Janeiro;RJ;22071020;-22.97914;-43.1896;-22.97914;-43.1896;Copacabana;;
82;;;endereco;Alameda Tietê, 665, Jardim Paulista, São Paulo - SP, 01417-020, Brasil;Alameda Tiete 665 Sao Paulo SP 01417020 Brazil;São Paulo;SP;01417020;-23.5594;-46.66876;-23.5594;-46.66876;Jardim Paulista;;
83;;;endereco;Rua Voluntários da Pátria, 368, Botafogo, Rio de Janeiro - RJ, 22270-010, Brasil;Rua Voluntarios da Patria 368 Rio de Janeiro RJ 22270010 Brazil;Rio de Janeiro;RJ;22270010;-22.95503;-43.19487;-22.95503;-43.19487;Botafogo;;
84;;;endereco;Rua Conde Bernadotte, 44, Leblon, Rio de Janeiro - RJ, 22430-200, Brasil;Rua Conde Bernadotte 44 Rio de Janeiro RJ 22430200 Brazil;Rio de Janeiro;RJ;22430200;-22.98152;-43.22323;-22.98152;-43.22323;Leblon;;
85;;;endereco;Rua Uruguaiana, 110, Centro, Rio de Janeiro - RJ, 20050-092, Brasil;Rua Uruguaiana 110 Rio de Janeiro RJ 20050092 Brazil;Rio de Janeiro;RJ;20050092;-22.90377;-43.18007;-22.90377;-43.18007;Centro;;
86;;;endereco;Rua Doutor Mário Ferraz, 538, Itaim Bibi, São Paulo - SP, 01453-011, Brasil;Rua Doutor Mario Ferraz 538 Sao Paulo SP 01453011 Brazil;São Paulo;SP;01453011;-23.58517;-46.68534;-23.58517;-46.68534;Itaim Bibi;;
87;;;endereco;Rua Levindo Lopes, 241, Savassi, Belo Horizonte - MG, 30140-170, Brasil;Rua Levindo Lopes 241 Belo Horizonte MG 30140170 Brazil;Belo Horizonte;MG;30140170;-19.93806;-43.93947;-19.93806;-43.93947;Savassi;;
88;;;endereco;Spp, Asa Norte, Brasília - DF, 70150-000, Brasil;Spp Asa Norte Brasilia DF 70150000 Brazil;Brasília;DF;70150000;-15.78866;-47.83699;-15.78866;-47.83699;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
89;;;endereco;Rua Colômbia, 84, Jardim Paulista, São Paulo - SP, 01438-000, Brasil;Rua Colombia 84 Sao Paulo SP 01438000 Brazil;São Paulo;SP;01438000;-23.56734;-46.67018;-23.56734;-46.67018;Jardim Paulista;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
90;;;endereco;Alameda Jaú, 1580, Jardim Paulista, São Paulo - SP, 01420-006, Brasil;Alameda Jau 1580 Sao Paulo SP 01420006 Brazil;São Paulo;SP;01420006;-23.55967;-46.66214;-23.55967;-46.66214;Jardim Paulista;;
91;;;endereco;Rua da Consolação, 3675, Jardim Paulista, São Paulo - SP, 01416-000, Brasil;Rua da Consolacao 3675 Sao Paulo SP 01416000 Brazil;São Paulo;SP;01416000;-23.5638;-46.67098;-23.5638;-46.67098;Jardim Paulista;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
92;;;endereco;Alameda Gabriel Monteiro da Silva, 1678, Pinheiros, São Paulo - SP, 01441-001, Brasil;Alameda Gabriel Monteiro da Silva 1678 Sao Paulo SP 01441001 Brazil;São Paulo;SP;01441001;-23.57343;-46.68322;-23.57343;-46.68322;Pinheiros;;
93;;;endereco;Rua Doutor Mário Ferraz, 510, Itaim Bibi, São Paulo - SP, 01453-011, Brasil;Rua Doutor Mario Ferraz 510 Sao Paulo SP 01453011 Brazil;São Paulo;SP;01453011;-23.58491;-46.68538;-23.58491;-46.68538;Itaim Bibi;;
94;;;endereco;Rua Guatemala, 75, Jardim Paulista, São Paulo - SP, 01437-050, Brasil;Rua Guatemala 75 Sao Paulo SP 01437050 Brazil;São Paulo;SP;01437050;-23.56838;-46.6704;-23.56838;-46.6704;Jardim Paulista;;
95;;;endereco;Rua Amauri, 282, Itaim Bibi, São Paulo - SP, 01448-000, Brasil;Rua Amauri 282 Sao Paulo SP 01448000 Brazil;São Paulo;SP;01448000;-23.58098;-46.68315;-23.58098;-46.68315;Itaim Bibi;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
96;;;endereco;Rua Professor Artur Ramos, 404, Pinheiros, São Paulo - SP, 01454-011, Brasil;Rua Professor Artur Ramos 404 Sao Paulo SP 01454011 Brazil;São Paulo;SP;01454011;-23.58308;-46.68784;-23.58308;-46.68784;Pinheiros;;
97;;;endereco;Rua Estados Unidos, 1862, Jardim Paulista, São Paulo - SP, 01427-001, Brasil;Rua Estados Unidos 1862 Sao Paulo SP 01427001 Brazil;São Paulo;SP;01427001;-23.56445;-46.67125;-23.56445;-46.67125;Jardim Paulista;;
98;;;endereco;Rua Maria Rosa, 119, Itaim Bibi, São Paulo - SP, 01453-080, Brasil;Rua Maria Rosa 119 Sao Paulo SP 01453080 Brazil;São Paulo;SP;01453080;-23.58427;-46.68443;-23.58427;-46.68443;Itaim Bibi;;
99;;;endereco;Rua Colômbia, 217, Jardim Paulista, São Paulo - SP, 01438-000, Brasil;Rua Colombia 217 Sao Paulo SP 01438000 Brazil;São Paulo;SP;01438000;-23.56812;-46.67029;-23.56812;-46.67029;Jardim Paulista;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
