linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
13;;;endereco;ERS-734, Rio Grande - RS, 96216-400, Brasil;ERS 734 Rio Grande RS 96216400 Brazil;Rio Grande;RS;96216400;-32.11727;-52.17572;-32.11727;-52.17572;;ALTO;"sem numero de porta; logradouro sem nome"
14;;;endereco;Rua Ângelo Sordi, 456, Santa Rosa de Viterbo - SP, 14270-000, Brasil;Rua Angelo Sordi 456 Santa Rosa de Viterbo SP 14270000 Brazil;Santa Rosa de Viterbo;SP;14270000;-21.49306;-47.37876;-21.49306;-47.37876;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
15;;;endereco;Rodovia Raposo Tavares, Araçoiaba da Serra - SP, 18190-000, Brasil;Rodovia Raposo Tavares Aracoiaba da Serra SP 18190000 Brazil;Araçoiaba da Serra;SP;18190000;-23.53315;-47.63666;-23.53315;-47.63666;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
16;;;endereco;SUBWAY, Erw S Bloco M, Asa Sul, Brasília - DF, Brasil;SUBWAY Erw S Bloco M Asa Sul Brasilia DF Brazil;Brasília;DF;;-15.79599;-47.88504;-15.79599;-47.88504;;ALTO;sem numero de porta
17;;;endereco;Ipe Country Clube, Rua Olavo Campanha, 90, Itambacuri - MG, 39830-000, Brasil;Rua Olavo Campanha 90 Itambacuri MG 39830000 Brazil;Itambacuri;MG;39830000;-18.03209;-41.68279;-18.03209;-41.68279;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
18;;;endereco;Barretos Park Hotel, Los Angeles, Barretos - SP, 14786-115, Brasil;Barretos Park Hotel Los Angeles Barretos SP 14786115 Brazil;Barretos;SP;14786115;-20.50314;-48.59679;-20.50314;-48.59679;;ALTO;sem numero de porta
19;;;endereco;Avenida Senhora de Copacabana, 87, Lagoa Santa - MG, 33400-000, Brasil;Avenida Senhora de Copacabana 87 Lagoa Santa MG 33400000 Brazil;Lagoa Santa;MG;33400000;-19.65088;-43.89664;-19.65088;-43.89664;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
20;;;endereco;Avenida Marechal Cordeiro de Farias, 79, Ivaiporã - PR, 86870-000, Brasil;Avenida Marechal Cordeiro de Farias 79 Ivaipora PR 86870000 Brazil;Ivaiporã;PR;86870000;-24.24325;-51.67651;-24.24325;-51.67651;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
21;;;endereco;Rua Fagundes Varella, 136, Petrópolis - RJ, 25680-100, Brasil;Rua Fagundes Varella 136 Petropolis RJ 25680100 Brazil;Petrópolis;RJ;25680100;-22.50107;-43.18457;-22.50107;-43.18457;;;
22;;;endereco;Avenida Vinte e Quatro de Outubro, 1946, Medianeira - PR, 85884-000, Brasil;Avenida Vinte e Quatro de Outubro 1946 Medianeira PR 85884000 Brazil;Medianeira;PR;85884000;-25.2843;-54.08618;-25.2843;-54.08618;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
23;;;endereco;Panificadora Santo Antônio, Rua Tiradentes, São Jorge do Ivaí - PR, 87190-000, Brasil;Rua Tiradentes Sao Jorge do Ivai PR 87190000 Brazil;São Jorge do Ivaí;PR;87190000;-23.43407;-52.2934;-23.43407;-52.2934;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
24;;;endereco;Rua Agapanto, 2, Vargem Grande, Rio de Janeiro - RJ, 22785-000, Brasil;Rua Agapanto 2 Rio de Janeiro RJ 22785000 Brazil;Rio de Janeiro;RJ;22785000;-22.97377;-43.49376;-22.97377;-43.49376;Vargem Grande;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
25;;;endereco;Avenida Bento Munhoz da Rocha Neto, 995, União da Vitória - PR, 84600-040, Brasil;Avenida Bento Munhoz da Rocha Neto 995 Uniao da Vitoria PR 84600040 Brazil;União da Vitória;PR;84600040;-26.22208;-51.09326;-26.22208;-51.09326;;;
26;;;endereco;Avenida General André Neves, Paranavaí - PR, Brasil;Avenida General Andre Neves Paranavai PR Brazil;Paranavaí;PR;;-23.09526;-52.48271;-23.09526;-52.48271;;ALTO;sem numero de porta
27;;;endereco;Rua Noventa, Alexânia - GO, 72930-000, Brasil;Rua Noventa Alexania GO 72930000 Brazil;Alexânia;GO;72930000;-16.08428;-48.50051;-16.08428;-48.50051;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
28;;;endereco;Avenida Sansão Carneiro, 182, Galvão - SC, 89838-000, Brasil;Avenida Sansao Carneiro 182 Galvao SC 89838000 Brazil;Galvão;SC;89838000;-26.45462;-52.69355;-26.45462;-52.69355;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
29;;;endereco;Rua Miguel José Mansur, 420, Cascatinha, Juiz de Fora - MG, 36033-250, Brasil;Rua Miguel Jose Mansur 420 Juiz de Fora MG 36033250 Brazil;Juiz de Fora;MG;36033250;-21.78365;-43.36007;-21.78365;-43.36007;Cascatinha;;
30;;;endereco;Avenida da Liberdade, 87, Sé, São Paulo - SP, 01502-000, Brasil;Avenida da Liberdade 87 Sao Paulo SP 01502000 Brazil;São Paulo;SP;01502000;-23.55375;-46.63495;-23.55375;-46.63495;Sé;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
31;;;endereco;Rua Barão do Rio Branco, 660, Ipuã - SP, 14610-000, Brasil;Rua Barao do Rio Branco 660 Ipua SP 14610000 Brazil;Ipuã;SP;14610000;-20.44426;-48.01333;-20.44426;-48.01333;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
32;;;endereco;Rua Vicente Machado, 1893, Country, Cascavel - PR, 62850-000, Brasil;Rua Vicente Machado 1893 Cascavel PR 62850000 Brazil;Cascavel;PR;62850000;-24.94351;-53.45144;-24.94351;-53.45144;Country;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
33;;;endereco;Rua Estevam Domingos Pederassi, Porto Real - RJ, 27570-000, Brasil;Rua Estevam Domingos Pederassi Porto Real RJ 27570000 Brazil;Porto Real;RJ;27570000;-22.43618;-44.30364;-22.43618;-44.30364;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
34;;;endereco;Rua Augusto Pessoa, 88, São Gonçalo do Rio Abaixo - MG, 35935-000, Brasil;Rua Augusto Pessoa 88 Sao Goncalo do Rio Abaixo MG 35935000 Brazil;São Gonçalo do Rio Abaixo;MG;35935000;-19.82634;-43.35998;-19.82634;-43.35998;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
35;;;endereco;Rua Ferdinando Malanowski, 87, Cândido de Abreu - PR, 84470-000, Brasil;Rua Ferdinando Malanowski 87 Candido de Abreu PR 84470000 Brazil;Cândido de Abreu;PR;84470000;-24.57184;-51.34207;-24.57184;-51.34207;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
36;;;endereco;PR-498, Japurá - PR, 87225-000, Brasil;PR 498 Japura PR 87225000 Brazil;Japurá;PR;87225000;-23.47013;-52.55497;-23.47013;-52.55497;;ALTO;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
37;;;endereco;Santa Cruz Country Club, Country, Santa Cruz do Sul - RS, 96820-790, Brasil;Santa Cruz Country Club Country Santa Cruz do Sul RS 96820790 Brazil;Santa Cruz do Sul;RS;96820790;-29.71129;-52.39954;-29.71129;-52.39954;;ALTO;sem numero de porta
38;;;endereco;Avenida Geraldo Almeida, 411, Formiga - MG, 35573-120, Brasil;Avenida Geraldo Almeida 411 Formiga MG 35573120 Brazil;Formiga;MG;35573120;-20.49254;-45.43347;-20.49254;-45.43347;;;
39;;;endereco;Rua do Imperador, 334, Petrópolis - RJ, 25620-003, Brasil;Rua do Imperador 334 Petropolis RJ 25620003 Brazil;Petrópolis;RJ;25620003;-22.50867;-43.17284;-22.50867;-43.17284;;;
40;;;endereco;Via Expressa de Contagem, Jardim das Alterosas Primeira Seção, Betim - MG, Brasil;Via Expressa de Contagem Jardim das Alterosas Primeira Secao Betim MG Brazil;Betim;MG;;-19.94813;-44.14986;-19.94813;-44.14986;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
42;;;endereco;Rua São Geraldo, 259, Nova Santa Rosa - PR, 85930-000, Brasil;Rua Sao Geraldo 259 Nova Santa Rosa PR 85930000 Brazil;Nova Santa Rosa;PR;85930000;-24.47348;-53.95288;-24.47348;-53.95288;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
43;;;endereco;Avenida Conselheiro Julius Arp, 145, Nova Friburgo - RJ, 28623-000, Brasil;Avenida Conselheiro Julius Arp 145 Nova Friburgo RJ 28623000 Brazil;Nova Friburgo;RJ;28623000;-22.2916;-42.53696;-22.2916;-42.53696;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
44;;;endereco;Rua São Paulo, 922, Lupionópolis - PR, 86635-000, Brasil;Rua Sao Paulo 922 Lupionopolis PR 86635000 Brazil;Lupionópolis;PR;86635000;-22.75754;-51.65827;-22.75754;-51.65827;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
45;;;endereco;Rodovia Amador Bueno da Veiga, Socorro, Pindamonhangaba - SP, 12424-590, Brasil;Rodovia Amador Bueno da Veiga Socorro Pindamonhangaba SP 12424590 Brazil;Pindamonhangaba;SP;12424590;-22.95248;-45.48417;-22.95248;-45.48417;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
46;;;endereco;Pousada Brilho do Sol, Serra Negra - SP, 13930-000, Brasil;Pousada Brilho do Sol Serra Negra SP 13930000 Brazil;Serra Negra;SP;13930000;-22.57495;-46.64745;-22.57495;-46.64745;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
47;;;endereco;Estrada Bougainville, 442, Jacarepaguá, Rio de Janeiro - RJ, 22753-210, Brasil;Estrada Bougainville 442 Rio de Janeiro RJ 22753210 Brazil;Rio de Janeiro;RJ;22753210;-22.9717;-43.32296;-22.9717;-43.32296;Jacarepaguá;ALTO;endereco de rodovia (57-67% falharam)
48;;;endereco;Avenida Heráclito Fontoura Sobral Pinto, Ribeirão Preto - SP, 14022-020, Brasil;Avenida Heraclito Fontoura Sobral Pinto Ribeirao Preto SP 14022020 Brazil;Ribeirão Preto;SP;14022020;-21.24903;-47.79829;-21.24903;-47.79829;;ALTO;sem numero de porta
49;;;endereco;Rua do Barreiro, 549, Mairiporã - SP, 07629-322, Brasil;Rua do Barreiro 549 Mairipora SP 07629322 Brazil;Mairiporã;SP;07629322;-23.32483;-46.5877;-23.32483;-46.5877;;;
50;;;endereco;Avenida Nossa Senhora da Piedade, 94, Piedade, Itajubá - MG, 37504-593, Brasil;Avenida Nossa Senhora da Piedade 94 Itajuba MG 37504593 Brazil;Itajubá;MG;37504593;-22.44658;-45.48782;-22.44658;-45.48782;Piedade;;
51;;;endereco;Rua Pio X II, 580, Ivatuba - PR, 87130-000, Brasil;Rua Pio X II 580 Ivatuba PR 87130000 Brazil;Ivatuba;PR;87130000;-23.6192;-52.22076;-23.6192;-52.22076;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
52;;;endereco;Rua José Cota, 60, Ilha de Guaratiba, Rio de Janeiro - RJ, 23020-590, Brasil;Rua Jose Cota 60 Rio de Janeiro RJ 23020590 Brazil;Rio de Janeiro;RJ;23020590;-22.99493;-43.54873;-22.99493;-43.54873;Ilha de Guaratiba;;
53;;;endereco;Rodovia ARA-227, Araranguá - SC, 88900-000, Brasil;Rodovia ARA 227 Ararangua SC 88900000 Brazil;Araranguá;SC;88900000;-28.94346;-49.42699;-28.94346;-49.42699;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
54;;;endereco;Rua José A. Moreira, 95, Queluz - SP, 12800-000, Brasil;Rua Jose A Moreira 95 Queluz SP 12800000 Brazil;Queluz;SP;12800000;-22.53166;-44.77853;-22.53166;-44.77853;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
55;;;endereco;Quiosque 5, Arujá - SP, 07400-000, Brasil;Aruja SP 07400000 Brazil;Arujá;SP;07400000;-23.41105;-46.3708;-23.41105;-46.3708;;ALTO;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
56;;;endereco;Rua Chile, 82, Vila Progresso, Niterói - RJ, 24322-000, Brasil;Rua Chile 82 Niteroi RJ 24322000 Brazil;Niterói;RJ;24322000;-22.89737;-43.03451;-22.89737;-43.03451;Vila Progresso;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
57;;;endereco;Rua Fioravante Druda, 256, Ubá - MG, 36500-000, Brasil;Rua Fioravante Druda 256 Uba MG 36500000 Brazil;Ubá;MG;36500000;-21.12935;-42.95001;-21.12935;-42.95001;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
58;;;endereco;Estrada das Arcas Próximo ao 2525, Rua Manoel Raposo da Silva, Itaipava, Petrópolis - RJ, 25745-430, Brasil;Estrada das Arcas Proximo ao 2525 Petropolis RJ 25745430 Brazil;Petrópolis;RJ;25745430;-22.38249;-43.11805;-22.38249;-43.11805;Rua Manoel Raposo da Silva Itaipava;ALTO;endereco de rodovia (57-67% falharam)
59;;;endereco;Rua Itabaiana, 303, Grajaú, Rio de Janeiro - RJ, 20561-050, Brasil;Rua Itabaiana 303 Rio de Janeiro RJ 20561050 Brazil;Rio de Janeiro;RJ;20561050;-22.92251;-43.26752;-22.92251;-43.26752;Grajaú;;
60;;;endereco;Emeief Dom Pedro II, Rua Manoel Ribas, 356, Matelândia - PR, 85887-000, Brasil;Rua Manoel Ribas 356 Matelandia PR 85887000 Brazil;Matelândia;PR;85887000;-25.24689;-53.98086;-25.24689;-53.98086;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
61;;;endereco;Rua Palmitos, 666, Efapi, Chapecó - SC, 89809-600, Brasil;Rua Palmitos 666 Chapeco SC 89809600 Brazil;Chapecó;SC;89809600;-27.10219;-52.67006;-27.10219;-52.67006;Efapi;;
62;;;endereco;Rua Durval de Oliveira, São Carlos - SP, 13571-783, Brasil;Rua Durval de Oliveira Sao Carlos SP 13571783 Brazil;São Carlos;SP;13571783;-22.07485;-47.8377;-22.07485;-47.8377;;ALTO;sem numero de porta
63;;;endereco;Estrada da Ilha, 4830, Joinville - SC, 89239-250, Brasil;Estrada da Ilha 4830 Joinville SC 89239250 Brazil;Joinville;SC;89239250;-26.22172;-48.88289;-26.22172;-48.88289;;ALTO;endereco de rodovia (57-67% falharam)
64;;;endereco;Rua João Guimarães, 371, Centro, Trajano de Moraes - RJ, 28750-000, Brasil;Rua Joao Guimaraes 371 Trajano de Moraes RJ 28750000 Brazil;Trajano de Moraes;RJ;28750000;-22.064;-42.06017;-22.064;-42.06017;Centro;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
65;;;endereco;Estrada Marechal Marciano Ávila, 24, Restinga, Porto Alegre - RS, 91787-340, Brasil;Estrada Marechal Marciano Avila 24 Porto Alegre RS 91787340 Brazil;Porto Alegre;RS;91787340;-30.13245;-51.17137;-30.13245;-51.17137;Restinga;ALTO;endereco de rodovia (57-67% falharam)
67;;;endereco;Rua Joaquim C. de Rezende, Guaxupé - MG, 37800-000, Brasil;Rua Joaquim C de Rezende Guaxupe MG 37800000 Brazil;Guaxupé;MG;37800000;-21.30437;-46.69813;-21.30437;-46.69813;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
68;;;endereco;Avenida Minas Gerais, 2176, Maria Eugênia, Governador Valadares - MG, 35057-760, Brasil;Avenida Minas Gerais 2176 Governador Valadares MG 35057760 Brazil;Governador Valadares;MG;35057760;-18.84263;-41.95423;-18.84263;-41.95423;Maria Eugênia;;
69;;;endereco;Avenida do Jaceguava, 2961, Parelheiros, São Paulo - SP, 04870-425, Brasil;Avenida do Jaceguava 2961 Sao Paulo SP 04870425 Brazil;São Paulo;SP;04870425;-23.77869;-46.74308;-23.77869;-46.74308;Parelheiros;;
70;;;endereco;Rua Francisco C. Sobrinho, Vianópolis - GO, 75265-000, Brasil;Rua Francisco C Sobrinho Vianopolis GO 75265000 Brazil;Vianópolis;GO;75265000;-16.75391;-48.51746;-16.75391;-48.51746;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
71;;;endereco;Avenida X, 289, Moradas da Colina, Guaíba - RS, 92500-000, Brasil;Avenida X 289 Guaiba RS 92500000 Brazil;Guaíba;RS;92500000;-30.13223;-51.33984;-30.13223;-51.33984;Moradas da Colina;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
72;;;endereco;Estrada S. S. das Águas Claras, São Sebastião das Águas Claras, Nova Lima - MG, 34000-000, Brasil;Estrada S S das Aguas Claras Sao Sebastiao das Aguas Claras Nova Lima MG 34000000 Brazil;Nova Lima;MG;34000000;-20.02687;-43.93394;-20.02687;-43.93394;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
73;;;endereco;LMG-882, 202, Silvianópolis - MG, 37560-000, Brasil;LMG 882 202 Silvianopolis MG 37560000 Brazil;Silvianópolis;MG;37560000;-22.02738;-45.83586;-22.02738;-45.83586;;ALTO;"logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
74;;;endereco;Rua Arnaldo Busato, 3481, Realeza - PR, 85770-000, Brasil;Rua Arnaldo Busato 3481 Realeza PR 85770000 Brazil;Realeza;PR;85770000;-25.77149;-53.53462;-25.77149;-53.53462;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
75;;;endereco;Rua Sete de Setembro, 1204, Tapejara - PR, 87430-000, Brasil;Rua Sete de Setembro 1204 Tapejara PR 87430000 Brazil;Tapejara;PR;87430000;-23.73467;-52.859;-23.73467;-52.859;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
76;;;endereco;Pastelaria Machado, Praça Antônio Ferreira Leme, São Miguel Arcanjo - SP, 18230-000, Brasil;Pastelaria Machado Praca Antonio Ferreira Leme Sao Miguel Arcanjo SP 18230000 Brazil;São Miguel Arcanjo;SP;18230000;-23.87869;-47.99401;-23.87869;-47.99401;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
77;;;endereco;Praça Manoel dos Reis Filho, 100, Jaraguá, Belo Horizonte - MG, 31270-870, Brasil;Praca Manoel dos Reis Filho 100 Belo Horizonte MG 31270870 Brazil;Belo Horizonte;MG;31270870;-19.85585;-43.94851;-19.85585;-43.94851;Jaraguá;;
78;;;endereco;Rodovia dos Inconfidentes, Novo Itabirito, Itabirito - MG, 35450-000, Brasil;Rodovia dos Inconfidentes Novo Itabirito Itabirito MG 35450000 Brazil;Itabirito;MG;35450000;-20.2662;-43.76958;-20.2662;-43.76958;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
79;;;endereco;Avenida João Medeiros, 2009, Ubiratã - PR, 85440-000, Brasil;Avenida Joao Medeiros 2009 Ubirata PR 85440000 Brazil;Ubiratã;PR;85440000;-24.54032;-52.98286;-24.54032;-52.98286;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
80;;;endereco;Avenida Brasil, 28725, Realengo, Rio de Janeiro - RJ, 21730-231, Brasil;Avenida Brasil 28725 Rio de Janeiro RJ 21730231 Brazil;Rio de Janeiro;RJ;21730231;-22.86287;-43.44306;-22.86287;-43.44306;Realengo;;
81;;;endereco;Rua Amazonas, Braz I, Avaré - SP, 18701-180, Brasil;Rua Amazonas Braz I Avare SP 18701180 Brazil;Avaré;SP;18701180;-23.10041;-48.91604;-23.10041;-48.91604;;ALTO;sem numero de porta
82;;;endereco;Avenida Um, 539, Espírito Santo, Valinhos - SP, 13273-609, Brasil;Avenida Um 539 Valinhos SP 13273609 Brazil;Valinhos;SP;13273609;-22.94058;-46.9772;-22.94058;-46.9772;Espírito Santo;;
83;;;endereco;Rodovia Marechal Rondon, Lins - SP, Brasil;Rodovia Marechal Rondon Lins SP Brazil;Lins;SP;;-21.71528;-49.72854;-21.71528;-49.72854;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
84;;;endereco;Rua Ludovico Barbosa, 385, Nova Lima - MG, 34004-630, Brasil;Rua Ludovico Barbosa 385 Nova Lima MG 34004630 Brazil;Nova Lima;MG;34004630;-20.00229;-43.88971;-20.00229;-43.88971;;;
85;;;endereco;Avenida dos Amores, 123, Itaipava, Petrópolis - RJ, 25730-320, Brasil;Avenida dos Amores 123 Petropolis RJ 25730320 Brazil;Petrópolis;RJ;25730320;-22.41428;-43.12737;-22.41428;-43.12737;Itaipava;;
86;;;endereco;Avenida Presidente Castelo Branco, 935, Dois Vizinhos - PR, 85660-000, Brasil;Avenida Presidente Castelo Branco 935 Dois Vizinhos PR 85660000 Brazil;Dois Vizinhos;PR;85660000;-25.74645;-53.06157;-25.74645;-53.06157;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
87;;;endereco;Rua Fábio José Ribeiro, 314, Casimiro de Abreu - RJ, 28860-000, Brasil;Rua Fabio Jose Ribeiro 314 Casimiro de Abreu RJ 28860000 Brazil;Casimiro de Abreu;RJ;28860000;-22.48367;-42.20154;-22.48367;-42.20154;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
88;;;endereco;Avenida Country Club, 4995, Cascatinha, Petrópolis - RJ, 25730-410, Brasil;Avenida Country Club 4995 Petropolis RJ 25730410 Brazil;Petrópolis;RJ;25730410;-22.42845;-43.1156;-22.42845;-43.1156;Cascatinha;;
89;;;endereco;Avenida Avelino Vieira, 162, Wenceslau Braz - PR, 84950-000, Brasil;Avenida Avelino Vieira 162 Wenceslau Braz PR 84950000 Brazil;Wenceslau Braz;PR;84950000;-23.87141;-49.80246;-23.87141;-49.80246;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
90;;;endereco;Avenida Paraná, 643, Kaloré - PR, 86920-000, Brasil;Avenida Parana 643 Kalore PR 86920000 Brazil;Kaloré;PR;86920000;-23.82555;-51.6679;-23.82555;-51.6679;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
91;;;endereco;Casa da Juh e do Andrew, Centro, São José dos Pinhais - PR, 83005-160, Brasil;Casa da Juh e do Andrew Centro Sao Jose dos Pinhais PR 83005160 Brazil;São José dos Pinhais;PR;83005160;-25.53184;-49.20357;-25.53184;-49.20357;;ALTO;sem numero de porta
92;;;endereco;Rua Senador Dantas, 701, Carmo - RJ, 28640-000, Brasil;Rua Senador Dantas 701 Carmo RJ 28640000 Brazil;Carmo;RJ;28640000;-21.93145;-42.60504;-21.93145;-42.60504;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
93;;;endereco;Farmácias São João, Rua Alfredo Winck, 829, Chapada - RS, 99530-000, Brasil;Rua Alfredo Winck 829 Chapada RS 99530000 Brazil;Chapada;RS;99530000;-28.05768;-53.06844;-28.05768;-53.06844;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
94;;;endereco;Rua José Ribeiro da Silva, 1101, Jardim Recanto do Bosque, São João da Boa Vista - SP, 13874-421, Brasil;Rua Jose Ribeiro da Silva 1101 Sao Joao da Boa Vista SP 13874421 Brazil;São João da Boa Vista;SP;13874421;-21.97042;-46.7625;-21.97042;-46.7625;Jardim Recanto do Bosque;;
95;;;endereco;Rua Uruguai, 574, Tijuca, Rio de Janeiro - RJ, 20510-060, Brasil;Rua Uruguai 574 Rio de Janeiro RJ 20510060 Brazil;Rio de Janeiro;RJ;20510060;-22.93634;-43.23884;-22.93634;-43.23884;Tijuca;;
96;;;endereco;Rua Marechal Deodoro da Fonseca, 167, Cristina - MG, 37476-000, Brasil;Rua Marechal Deodoro da Fonseca 167 Cristina MG 37476000 Brazil;Cristina;MG;37476000;-22.20182;-45.2597;-22.20182;-45.2597;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
97;;;endereco;Estrada Rural, Cafelândia - PR, 85415-000, Brasil;Estrada Rural Cafelandia PR 85415000 Brazil;Cafelândia;PR;85415000;-24.61263;-53.32518;-24.61263;-53.32518;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
